Tulot;2019-02-04 20:41:22.758620688;4.2.2019;4.2.2019;4.2.2019;3;242.35;42717.44;710;588;           ;0;1;234
Tulot;2019-02-04 22:20:41.379310344;4.2.2019;4.2.2019;4.2.2019;3;1418.30;44135.74;710;588;           ;0;1;235
Tulot;2019-02-13 12:24:49.655172408;13.2.2019;13.2.2019;13.2.2019;3;137.11;44000.17;710;588;           ;0;1;235
Tulot;2019-02-15 10:45:31.034482752;15.2.2019;15.2.2019;15.2.2019;3;9250.78;53102.60;710;588;           ;0;1;235
Tulot;2019-02-21 05:47:35.172413784;21.2.2019;21.2.2019;21.2.2019;3;2255.48;55346.39;710;588;           ;0;1;234
Tulot;2019-02-25 04:08:16.551724128;25.2.2019;25.2.2019;25.2.2019;3;832.96;56179.35;710;588;           ;0;1;234
Tulot;2019-02-26 02:28:57.931034472;26.2.2019;26.2.2019;26.2.2019;3;668.83;56848.18;710;588;           ;0;1;234
Tulot;2019-03-12 06:32:43.636363636;12.3.2019;12.3.2019;12.3.2019;3;248.85;57225.71;710;588;           ;0;1;233
Tulot;2019-04-01 19:43:33.698630136;1.4.2019;3.4.2019;1.4.2019;3;243.39;57523.31;710;588;           ;0;1;234
Tulot;2019-04-02 15:27:07.397260272;2.4.2019;2.4.2019;2.4.2019;3;167.24;57690.55;710;588;           ;0;1;233
Tulot;2019-04-03 11:10:41.095890408;3.4.2019;3.4.2019;3.4.2019;3;199.81;57890.36;710;588;           ;0;1;236
Tulot;2019-04-04 06:54:14.794520544;4.4.2019;4.4.2019;4.4.2019;3;1158.48;59048.84;710;588;           ;0;1;233
Tulot;2019-04-05 02:37:48.493150680;5.4.2019;5.4.2019;5.4.2019;3;109.03;59157.87;710;588;           ;0;1;233
Tulot;2019-04-05 22:21:22.191780816;5.4.2019;5.4.2019;5.4.2019;3;254.85;59351.89;710;588;           ;0;1;234
Terveys;2019-04-08 09:32:03.287671224;8.4.2019;8.4.2019;8.4.2019;3;59.24;59411.13;710;588;           ;0;1;233
Tulot;2019-04-09 05:15:36.986301360;9.4.2019;9.4.2019;9.4.2019;3;203.81;59614.94;710;588;           ;0;1;233
Tulot;2019-04-10 00:59:10.684931496;10.4.2019;10.4.2019;10.4.2019;3;428.08;59992.82;710;588;           ;0;1;234
Tulot;2019-04-10 20:42:44.383561632;10.4.2019;10.4.2019;10.4.2019;3;26543.00;60002.54;710;588;           ;0;1;233
Tulot;2019-04-11 16:26:18.082191768;11.4.2019;11.4.2019;11.4.2019;3;633.50;60636.04;710;588;           ;0;1;233
Tulot;2019-04-15 03:36:59.178082176;15.4.2019;15.4.2019;15.4.2019;3;263.51;60874.85;710;588;           ;0;1;233
Tulot;2019-04-15 19:04:06.575342448;15.4.2019;16.4.2019;15.4.2019;3;178.32;61050.88;710;588;           ;0;1;236
Tulot;2019-04-16 23:20:32.876712312;16.4.2019;16.4.2019;16.4.2019;3;99.76;61110.02;710;588;           ;0;1;234
Tulot;2019-04-22 08:52:36.164383536;22.4.2019;22.4.2019;22.4.2019;3;274.81;61330.08;710;588;           ;0;1;233
Tulot;2019-04-23 04:36:09.863013672;23.4.2019;23.4.2019;23.4.2019;3;333.20;61542.36;710;588;           ;0;1;233
Tulot;2019-04-23 20:03:17.260273944;23.4.2019;23.4.2019;23.4.2019;3;2738.40;64280.76;710;588;           ;0;1;233
Tulot;2019-04-24 15:46:50.958904080;24.4.2019;24.4.2019;24.4.2019;3;1376.81;65632.40;710;588;           ;0;1;233
Tulot;2019-04-29 18:24:39.452054760;29.4.2019;29.4.2019;29.4.2019;3;959.38;66512.21;710;588;           ;0;1;233
Tulot;2019-05-03 11:31:12.000000000;3.5.2019;3.5.2019;3.5.2019;3;427.31;66656.24;710;588;           ;0;1;233
Tulot;2019-05-07 14:43:12.000000000;7.5.2019;7.5.2019;7.5.2019;3;184.14;66604.61;710;588;           ;0;1;233
Tulot;2019-05-10 22:04:48.000000000;10.5.2019;10.5.2019;10.5.2019;3;23285.00;66456.79;710;588;           ;0;1;234
Tulot;2019-05-20 00:19:12.000000000;20.5.2019;20.5.2019;20.5.2019;3;510.94;66690.24;710;588;           ;0;1;233
Tulot;2019-05-28 06:43:12.000000000;28.5.2019;28.5.2019;28.5.2019;3;161.16;66119.50;710;588;           ;0;1;233
Tulot;2019-06-03 01:39:18.620689655;3.6.2019;3.6.2019;3.6.2019;3;70.95;63901.78;710;588;           ;0;1;233
Tulot;2019-06-03 15:43:26.896551724;3.6.2019;3.6.2019;3.6.2019;3;909.04;63953.81;710;588;           ;0;1;233
Tulot;2019-06-06 10:45:31.034482758;6.6.2019;6.6.2019;6.6.2019;3;846.15;64163.95;710;588;           ;0;1;234
Tulot;2019-06-07 00:49:39.310344827;7.6.2019;7.6.2019;7.6.2019;3;640.03;64803.98;710;588;           ;0;1;233
Tulot;2019-06-10 22:20:41.379310344;10.6.2019;10.6.2019;10.6.2019;3;7634.24;70530.21;710;588;           ;0;1;234
Tulot;2019-06-24 14:04:08.275862067;24.6.2019;24.6.2019;24.6.2019;3;882.00;69403.08;710;588;           ;0;1;235
Tulot;2019-07-15 06:04:08.275862060;15.7.2019;16.7.2019;15.7.2019;3;614.81;68492.74;710;588;           ;0;1;235
Tulot;2019-07-17 02:28:57.931034472;17.7.2019;17.7.2019;17.7.2019;3;314.99;69119.79;710;588;           ;0;1;237
Tulot;2019-07-19 12:41:22.758620678;19.7.2019;19.7.2019;19.7.2019;3;296.39;69301.38;710;588;           ;0;1;233
Tulot;2019-07-23 19:18:37.241379296;23.7.2019;23.7.2019;23.7.2019;3;959.38;70008.60;710;588;           ;0;1;236
Tulot;2019-07-26 22:37:14.482758605;26.7.2019;26.7.2019;26.7.2019;3;3271.96;73053.68;710;588;           ;0;1;236
Tulot;2019-08-13 03:45:52.941176470;13.8.2019;13.8.2019;13.8.2019;3;58.75;72749.29;710;588;           ;0;1;233
Tulot;2019-09-12 19:16:43.278688524;12.9.2019;12.9.2019;12.9.2019;3;336.54;70962.89;710;588;           ;0;1;233
Shoppailu;2019-09-16 17:42:17.704918032;16.9.2019;16.9.2019;16.9.2019;3;195.70;71053.48;710;588;           ;0;1;233
Tulot;2019-09-20 15:20:39.344262294;20.9.2019;20.9.2019;20.9.2019;3;345.75;71323.64;710;588;           ;0;1;233
Tulot;2019-09-23 14:33:26.557377048;23.9.2019;23.9.2019;23.9.2019;3;521.78;71537.18;710;588;           ;0;1;233
Tulot;2019-09-30 12:11:48.196721310;30.9.2019;30.9.2019;30.9.2019;3;491.45;72397.36;710;588;           ;0;1;233
Tulot;2019-09-30 12:35:24.590163933;30.9.2019;30.9.2019;30.9.2019;3;31079.00;72400.21;710;588;           ;0;1;233
Tulot;2019-10-03 03:12:00.000000000;3.10.2019;3.10.2019;3.10.2019;3;1117.90;73563.64;710;588;           ;0;1;234
Tulot;2019-10-03 11:31:12.000000000;3.10.2019;3.10.2019;3.10.2019;3;191.57;73755.21;710;588;           ;0;1;233
Tulot;2019-10-14 13:45:36.000000000;14.10.2019;14.10.2019;14.10.2019;3;254.01;73218.31;710;588;           ;0;1;238
Tulot;2019-10-15 01:16:48.000000000;15.10.2019;15.10.2019;15.10.2019;3;59.86;73078.57;710;588;           ;0;1;233
Tulot;2019-10-21 04:28:48.000000000;21.10.2019;21.10.2019;21.10.2019;3;678.82;72910.62;710;588;           ;0;1;233
Tulot;2019-10-23 15:02:24.000000000;23.10.2019;23.10.2019;23.10.2019;3;592.43;73398.25;710;588;           ;0;1;233
Tulot;2019-10-24 03:31:12.000000000;24.10.2019;24.10.2019;24.10.2019;3;333.73;73731.98;710;588;           ;0;1;234
Tulot;2019-10-24 23:21:36.000000000;24.10.2019;24.10.2019;24.10.2019;3;57.42;73789.40;710;588;           ;0;1;235
Tulot;2019-10-25 19:12:00.000000000;25.10.2019;25.10.2019;25.10.2019;3;447.07;74236.47;710;588;           ;0;1;236
Tulot;2019-10-28 06:43:12.000000000;28.10.2019;30.10.2019;28.10.2019;3;242.57;72830.99;710;588;           ;0;1;235
Tulot;2019-10-28 10:52:48.000000000;28.10.2019;28.10.2019;28.10.2019;3;3854.84;76685.83;710;588;           ;0;1;233
Tulot;2019-11-28 09:17:25.161290280;28.11.2019;28.11.2019;28.11.2019;3;2292.69;26716.85;710;588;           ;0;1;233
Tulot;2020-11-05 22:01:58.032786885;5.11.2020;6.11.2020;5.11.2020;3;573.25;21647.92;710;588;           ;0;1;233
Terveys;2020-08-17 19:43:15.348837180;17.8.2020;17.8.2020;17.8.2020;3;3380.84;32592.64;0;583;OKOYFIHH   ;1;0;194
Tulot;2020-07-10 14:45:33.689839548;10.7.2020;10.7.2020;10.7.2020;3;2176.89;22286.19;0;559;           ;1;1;193
Tulot;2019-12-09 18:46:57.391304340;9.12.2019;9.12.2019;9.12.2019;3;141.68;26968.67;701;521;           ;1;1;201
Tulot;2020-02-07 15:05:08.571428568;7.2.2020;7.2.2020;7.2.2020;3;341.46;28269.74;701;521;           ;1;1;201
Tulot;2020-04-17 17:51:37.674418596;17.4.2020;17.4.2020;17.4.2020;3;2955.32;32692.52;701;521;           ;1;1;201
Tulot;2020-09-30 21:43:21.459854004;30.9.2020;30.9.2020;30.9.2020;3;401.84;43505.52;701;521;           ;1;1;202
Tulot;2019-01-01 00:00:00.000000000;2.1.2019;1.1.2019;1.1.2019;3;52.20;42499.68;701;520;           ;1;1;198
Tulot;2019-03-06 15:16:21.818181818;6.3.2019;6.3.2019;6.3.2019;3;201.85;56976.86;701;520;           ;1;1;197
Tulot;2019-07-01 17:06:12.413793103;1.7.2019;1.7.2019;1.7.2019;3;400.44;69286.48;701;520;           ;1;1;199
Tulot;2019-07-15 12:57:55.862068957;15.7.2019;15.7.2019;15.7.2019;3;327.90;68820.64;701;520;           ;1;1;198
Tulot;2019-08-07 22:35:17.647058823;7.8.2019;7.8.2019;7.8.2019;3;357.18;72875.25;701;520;           ;1;1;196
Tulot;2019-09-02 23:36:23.606557377;2.9.2019;2.9.2019;2.9.2019;3;2125.66;71552.93;701;520;           ;1;1;196
Tulot;2019-10-01 19:50:24.000000000;1.10.2019;1.10.2019;1.10.2019;3;62.69;72462.90;701;520;           ;1;1;196
Tulot;2019-11-01 06:58:03.870967740;1.11.2019;1.11.2019;1.11.2019;3;77.46;76440.60;701;520;           ;1;1;198
Tulot;2019-12-03 21:33:54.782608695;3.12.2019;3.12.2019;5.12.2019;3;959.71;27610.08;701;520;           ;1;1;198
